record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_1ebb457466f0,paper_4cd65bde6fb4,10.1021/acs.molpharmaceut.0c00720,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,14.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'uncertain', 'area_ok': 'no', 'confidence': 0.92, 'rationale': ""This study uses Franz cell assays (IVRT) with Strat-M synthetic membranes and ibuprofen is involved, but the formulation is an 8 mM aqueous solution of a novel photo-switchable azobenzene ion-pair (P+-Ibuprofen), not a standard 5% w/w ibuprofen topical formulation. The API concentration (8 mM molar basis) is far from the required 5% w/w threshold and cannot be reconciled with it. The study's scientific focus is on photo-switchable supramolecular structures controlling permeation kinetics, not on characterizing a conventional ibuprofen dermal formulation. The endpoint is reported only qualitatively as 'time to equilibrium' (curves in Figure 4C) with no quantitative permeation amount extracted; figure digitization failed and no numeric endpoint value is available. Diffusion area is not reported. Multiple strict criteria fail: concentration basis is molar/wrong magnitude, endpoint_kind is unknown, endpoint_value is None, and area is missing. The study is scientifically interesting for novel drug delivery concepts but is clearly outside the strict pipeline scope of 5% w/w ibuprofen formulations with quantitative permeation endpoints.""}"
record_80b0c7294292,paper_4cd65bde6fb4,10.1021/acs.molpharmaceut.0c00720,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,14.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'uncertain', 'area_ok': 'no', 'confidence': 0.92, 'rationale': 'This record fails multiple strict scope criteria. (1) API concentration: 8 mM molar concentration of a novel P+-Ibuprofen ion-pair complex, not ibuprofen at 5% w/w. The active species is not free ibuprofen but a photoswitchable azobenzene ion-pair; no w/w concentration is reported and it cannot be confirmed to be 5% w/w. (2) Endpoint: No quantitative amount endpoint (e.g., µg/cm²) is extracted; only time-to-equilibrium and permeation curves from a figure are described, and figure digitization failed. The endpoint_kind is unknown with no endpoint_value. (3) Diffusion area is not reported. (4) The formulation is a novel experimental ion-pair construct using photo-switching chemistry, not a standard topical ibuprofen formulation. While the study uses Franz cells and Strat-M synthetic membranes (IVRT), it is fundamentally a proof-of-concept photopharmacology study outside the strict 5% w/w ibuprofen dermal formulation scope. The scientific content is interesting but clearly out of scope for the pipeline target.'}"
record_d16c057fc54f,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record uses ibuprofen at 5% w/v (not 5% w/w as required by strict scope). The api_basis is explicitly w/v and the raw concentration is stated as '5% (w/v)'. The study involves a nanosuspension gel formulation where the concentration basis matters: w/v and w/w are not interchangeable for gel/suspension systems, and without confirmation that the formulation density is ~1 g/mL (which cannot be assumed for a nanosuspension gel), the two values cannot be treated as equivalent. No evidence in the snippets confirms that the 5% w/v corresponds to 5% w/w. All other criteria are met: Franz diffusion cell confirmed (Permegear, 0.64 cm² donor area), ibuprofen confirmed, IVPT with dermatomed porcine skin confirmed, amount endpoint (cumulative permeation 298 μg) at 24 h confirmed, diffusion area 0.64 cm² confirmed. The record is scientifically useful but fails the strict 5% w/w concentration requirement due to the w/v basis, so it should be rejected as useful_but_out_of_scope rather than promoted to verified.""}"
record_453da10d1ec5,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record uses ibuprofen at 5% but expressed as w/v rather than w/w. The strict scope requires 5% w/w. The api_basis is explicitly w/v and the api_concentration_raw confirms '5% (w/v)'. No evidence in the source fragments or evidence items indicates that the formulation is 5% w/w; the paper describes nanosuspension gel formulations where concentration is given in w/v terms. Since w/v and w/w are not interchangeable (w/v concentration in a gel formulation will typically be numerically close but not identical to w/w, and the distinction matters for strict scope compliance), this record cannot be promoted to verified under the strict 5% w/w criterion. The study is scientifically useful (ibuprofen, Franz cell, IVPT with porcine skin, valid endpoint at 48h, diffusion area 0.64 cm²) but falls outside the strict concentration basis requirement.""}"
record_3ec6644ba612,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record uses ibuprofen at 5% w/v, not 5% w/w as required by the strict scope. The api_concentration_raw field explicitly states '5% (w/v)' and api_basis is confirmed as 'w/v'. The evidence snippets do not provide any basis to convert or confirm equivalence to 5% w/w. For a gel/nanosuspension formulation, w/v and w/w are not interchangeable without density data, and no density data is provided. All other criteria are met: Franz diffusion cell confirmed (Permegear, 0.64 cm² donor area), ibuprofen confirmed as API, IVPT on dermatomed porcine skin (and human skin for optimized), cumulative amount endpoint (1142.4 μg) at 72 h confirmed, diffusion area 0.64 cm² confirmed. However, the concentration basis mismatch (w/v vs. w/w) means this record does not satisfy the strict 5% w/w scope criterion. The record is scientifically useful but falls outside strict scope due to the concentration basis issue.""}"
record_6ef7cb7d4ade,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': 'The study uses ibuprofen (target API confirmed), Franz diffusion cells (Permegear, 0.64 cm², PBS pH 7.4, 37°C), and reports cumulative amount permeated (155.9 μg) at 24 h — all consistent with strict scope criteria. However, the critical failure is the API concentration basis: the record explicitly states 5% w/v, not 5% w/w as required by the strict scope. The evidence packet confirms this is a nanosuspension gel formulation where the drug concentration is expressed as % w/v. For ibuprofen nanosuspensions/gels, w/v and w/w are not interchangeable without knowing the formulation density, and no density information is provided to convert w/v to w/w. Since the strict scope requires 5% w/w, and the concentration is confirmed as 5% w/v with no basis to confirm equivalence to 5% w/w, this record cannot be promoted to verified. The formulation is a nanosuspension gel (not a conventional topical cream/gel), making it scientifically interesting but outside the strict 5% w/w criterion. Recommended status: rejected as useful_but_out_of_scope due to confirmed w/v concentration basis rather than w/w.'}"
record_3672e05a60e6,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record is for ibuprofen in a nanosuspension gel formulation using Franz diffusion cells with a valid endpoint (580.2 μg at 48 h, area 0.64 cm²). However, the API concentration is reported as 5% w/v, not 5% w/w as required by the strict scope. The failure reason 'ambiguous_api_concentration' is confirmed: the raw value is explicitly '5% (w/v)' and the evidence snippets describe a nanosuspension gel system without any clarification that w/v is equivalent to w/w here. For a gel/nanosuspension formulation, w/v and w/w are not interchangeable without knowing the formulation density, and no density data is provided in the evidence. The strict scope requires 5% w/w. Since the concentration basis cannot be resolved from available evidence and is definitively stated as w/v, this record cannot be promoted to verified under the strict 5% w/w criterion. The study is scientifically useful (nanosuspension gel IVPT with ibuprofen, Franz cell, porcine skin) but falls outside the strict scope due to the concentration basis mismatch.""}"
record_7f1a8e76ddde,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record clearly involves ibuprofen in a Franz diffusion cell IVPT study with a 5.0% concentration value, cumulative amount endpoint of 1178.9 μg at 72 h, and diffusion area 0.64 cm². All Franz, device, endpoint kind, time, and area criteria are met. However, the strict scope requires 5% w/w concentration basis, and the paper explicitly reports the concentration as 5% w/v (api_basis=w/v, api_concentration_raw='5% (w/v)'). This is a nanosuspension gel formulation where w/v is the stated basis. For a topical gel formulation, w/w and w/v are not numerically equivalent and are not interchangeable for regulatory/scope purposes. The failure reason 'ambiguous_api_concentration' was flagged because w/v ≠ w/w. No evidence in the source fragments confirms the concentration is also 5% w/w; the paper consistently uses w/v terminology. Therefore, the record does not meet the strict 5% w/w requirement and should be rejected as useful but out of scope rather than promoted to verified.""}"
record_dc0536190cb0,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record is flagged as ambiguous_api_concentration because the concentration is reported as 5% w/v rather than the required 5% w/w. The evidence confirms the study uses ibuprofen nanosuspension gel formulations in Franz diffusion cells with porcine skin, PBS receptor at 37°C, and cumulative permeation amounts at 24h (140.2 μg) with area 0.64 cm². All other scope criteria (Franz cell, IVPT, amount endpoint, 24h timepoint) are satisfied. However, the strict scope requires 5% w/w. For gel/suspension formulations, 5% w/v and 5% w/w are not equivalent — the w/v basis means per 100 mL of formulation volume, while w/w means per 100 g of formulation mass. The paper explicitly states '5% (w/v)' and there is no evidence in the text or tables to convert or confirm this equals 5% w/w. Since the concentration basis is definitively w/v (not w/w), this record does not meet the strict 5% w/w criterion and cannot be promoted to verified. The data is scientifically useful but falls outside the strict scope definition.""}"
record_94fdeacead82,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.82, 'rationale': ""The record uses ibuprofen at 5% w/v, not 5% w/w as required by the strict scope. The api_basis is explicitly w/v and the raw value is '5% (w/v)'. For a gel/nanosuspension system with density close to 1 g/mL, 5% w/v and 5% w/w are approximately equivalent, but the strict scope requires w/w basis. The evidence confirms this is a nanosuspension gel study using Franz diffusion cells with ibuprofen as a model drug, porcine and human skin, correct device parameters (0.64 cm² area, PBS pH 7.4 receptor), and valid endpoints (543.5 μg cumulative at 48 h). The failure reason 'ambiguous_api_concentration' is valid because the concentration is stated as w/v rather than w/w. Without explicit w/w confirmation in the source text, this cannot be promoted to verified under strict scope rules. The study is scientifically useful but falls outside strict scope due to the w/v basis designation.""}"
